stt,file_path,duration,lastest_used_value
74,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\132 Bé Cá.mp4,4:00,18373515
75,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\133 Bé Cá.mp4,4:29,18373410
76,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\134 Bé Cá.mp4,2:33,18374456
77,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\135 Bé Cá.mp4,3:07,18374285
78,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\136 Bé Cá.mp4,3:29,18374180
79,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\137 Bé Cá.mp4,3:07,18374514
80,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\138 Bé Cá.mp4,3:24,18374909
81,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\139 Bé Cá.mp4,3:19,18374920
82,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\140 Bé Cá.mp4,4:16,18374866
83,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\141 Bé Cá.mp4,3:25,18374913
84,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\142 Bé Cá.mp4,3:01,18374964
85,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\143 Bé Cá.mp4,3:19,18374930
86,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\144 Bé Cá.mp4,3:00,18374967
87,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\145 Bé Cá.mp4,3:42,18374891
88,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\146 Bé Cá.mp4,3:46,18374886
89,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\147 Bé Cá.mp4,4:00,18374877
90,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\148 Bé Cá.mp4,3:21,18374939
91,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\149 Bé Cá.mp4,4:08,18374874
92,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\150 Bé Cá.mp4,3:28,18374911
93,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\151 Bé Cá.mp4,3:48,18374881
94,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\152 Bé Cá.mp4,3:37,18374891
95,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\153 Bé Cá.mp4,3:29,18374925
96,\\nashp\DATABUHP\.HP_PROJECTs\.vid_Hoàn thiện_ Lưu\Bé Cá\154 Bé Cá.mp4,3:23,18374974
