stt,file_path,duration,lastest_used_value
404,\\Fmc\E\Findtoys\V248\V248 Y\C0062.MP4,4:10,262590416
415,\\Fmc\E\Findtoys\V25\V25.mp4,3:50,11403535
416,\\Fmc\E\Findtoys\V251\V251.mp4,9:35,102814400
417,\\Fmc\E\Findtoys\V251\V251 Y\C0022.MP4,6:24,262179914
418,\\Fmc\E\Findtoys\V251\V251 Y\C0060.MP4,3:12,262185421
420,\\Fmc\E\Findtoys\V252\252.mp4,10:06,102814800
421,\\Fmc\E\Findtoys\V252\V252\C0004.MP4,1:42,262182670
422,\\Fmc\E\Findtoys\V252\V252\C0005.MP4,7:56,262181994
430,\\Fmc\E\Findtoys\V254\254.mp4,9:03,102725397
438,\\Fmc\E\Findtoys\V254\V254 Y\C0021.MP4,5:23,261579713
447,\\Fmc\E\Findtoys\V26\26.mp4,5:48,111168172
448,\\Fmc\E\Findtoys\V26\V26.MP4,5:48,111083777
449,\\Fmc\E\Findtoys\V27\V27.mp4,6:12,111083249
450,\\Fmc\E\Findtoys\V28\V28.mp4,5:27,3629244
451,\\Fmc\E\Findtoys\V29\29.mp4,4:18,111018364
452,\\Fmc\E\Findtoys\V3\2022_09_21_17_28_IMG_1353.MOV,2:07,90603446
453,\\Fmc\E\Findtoys\V3\2022_09_21_17_31_IMG_1354.MOV,3:22,90603279
454,\\Fmc\E\Findtoys\V3\V3.mp4,7:16,101864850
455,\\Fmc\E\Findtoys\V30\V30.MP4,5:51,3629071
456,\\Fmc\E\Findtoys\V31\V31 - Copy.MP4,4:26,111019181
457,\\Fmc\E\Findtoys\V31\V31.MP4,4:26,111015042
458,\\Fmc\E\Findtoys\V32\V32.MP4,5:32,11404805
459,\\Fmc\E\Findtoys\V34\V34.MP4,4:59,110127901
460,\\Fmc\E\Findtoys\V35\V35.MP4,5:22,110068964
461,\\Fmc\E\Findtoys\V36\V36.MP4,5:20,109968136
463,\\Fmc\E\Findtoys\V38\V38.MP4,6:35,109869412
465,\\Fmc\E\Findtoys\V4\4.mp4,4:22,112235188
466,\\Fmc\E\Findtoys\V40\40.mp4,4:48,109781908
467,\\Fmc\E\Findtoys\V41\V41.mp4,4:30,109721096
468,\\Fmc\E\Findtoys\V42\V42.mp4,4:17,109554384
469,\\Fmc\E\Findtoys\V43\43.MP4,4:38,109446253
470,\\Fmc\E\Findtoys\V44\44.mp4,4:23,108921813
471,\\Fmc\E\Findtoys\V45\45.mp4,4:37,109449203
472,\\Fmc\E\Findtoys\V46\46.mp4,4:58,109463243
473,\\Fmc\E\Findtoys\V47\47.mp4,5:30,11407688
474,\\Fmc\E\Findtoys\V48\48.mp4,4:23,109379984
475,\\Fmc\E\Findtoys\V49\49.mp4,3:37,109467374
476,\\Fmc\E\Findtoys\V5\5.mp4,3:57,112231738
477,\\Fmc\E\Findtoys\V50\50.mp4,4:29,109114823
478,\\Fmc\E\Findtoys\V51\51.mp4,3:40,109439714
479,\\Fmc\E\Findtoys\V52\52.mp4,4:54,11408693
480,\\Fmc\E\Findtoys\V53\53.mp4,4:43,109273057
481,\\Fmc\E\Findtoys\V54\54.mp4,5:07,109374145
482,\\Fmc\E\Findtoys\V55\55.mp4,4:48,109294355
483,\\Fmc\E\Findtoys\V56\56.mp4,4:57,11409447
484,\\Fmc\E\Findtoys\V57\57.mp4,4:31,108921887
485,\\Fmc\E\Findtoys\V58\58.mp4,4:17,109184221
486,\\Fmc\E\Findtoys\V59\58.mp4,4:17,11409969
487,\\Fmc\E\Findtoys\V59\59.mp4,4:41,108667829
488,\\Fmc\E\Findtoys\V6\6.mp4,4:30,11457794
489,\\Fmc\E\Findtoys\V60\V60.mp4,4:24,109100008
